"","geneID"
"1000","SSTP_0000220100"
"1001","SSTP_0000056300"
"1002","SSTP_0000534300"
"1003","SSTP_0001024200"
"1004","SSTP_0000273400"
"1005","SSTP_0000959000"
"1006","SSTP_0000416100"
"1007","SSTP_0000629200"
"1008","SSTP_0001265100"
"1009","SSTP_0001098400"
"1010","SSTP_0000700900"
"1011","SSTP_0000701300"
"1012","SSTP_0001257700"
"1013","SSTP_0000818900"
"1014","SSTP_0000549500"
"1015","SSTP_0000254200"
"1016","SSTP_0001100200"
"1017","SSTP_0000789900"
"1018","SSTP_0000655000"
"1019","SSTP_0000452700"
"1020","SSTP_0000415700"
"1021","SSTP_0000826200"
"1022","SSTP_0000164900"
"1023","SSTP_0000821900"
"1024","SSTP_0000924200"
"1025","SSTP_0000630100"
"1026","SSTP_0000863300"
"1027","SSTP_0000829000"
"1028","SSTP_0000601800"
"1029","SSTP_0000908600"
"1030","SSTP_0000527900"
"1031","SSTP_0000767100"
"1032","SSTP_0000235300"
"1033","SSTP_0001168800"
"1034","SSTP_0000082600"
"1035","SSTP_0000984900"
"1036","SSTP_0000530100"
"1037","SSTP_0000669900"
"1038","SSTP_0000048600"
"1039","SSTP_0001182200"
"1040","SSTP_0000367700"
"1041","SSTP_0000238300"
"1042","SSTP_0001151700"
"1043","SSTP_0000622100"
"1044","SSTP_0000622300"
"1045","SSTP_0000240000"
"1046","SSTP_0000946300"
"1047","SSTP_0000871800"
"1048","SSTP_0000296400"
"1049","SSTP_0000673600"
"1050","SSTP_0000792900"
"1051","SSTP_0000189900"
"1052","SSTP_0000646400"
"1053","SSTP_0001203200"
"1054","SSTP_0000451500"
"1055","SSTP_0000593500"
"1056","SSTP_0001157300"
"1057","SSTP_0000383200"
"1058","SSTP_0000378900"
"1059","SSTP_0000660700"
"1060","SSTP_0000754300"
"1061","SSTP_0000253600"
"1062","SSTP_0000411700"
"1063","SSTP_0000956100"
"1064","SSTP_0000503100"
"1065","SSTP_0000955000"
"1066","SSTP_0001042600"
"1067","SSTP_0000261300"
"1068","SSTP_0000845900"
"1069","SSTP_0000128600"
"1070","SSTP_0000917600"
"1071","SSTP_0000444700"
"1072","SSTP_0000097400"
"1073","SSTP_0001111800"
"1074","SSTP_0000458500"
"1075","SSTP_0000112600"
"1076","SSTP_0000483300"
"1077","SSTP_0000509700"
"1078","SSTP_0001165800"
"1079","SSTP_0000158900"
"1080","SSTP_0000127700"
"1081","SSTP_0001151200"
"1082","SSTP_0001173900"
"1083","SSTP_0001147500"
"1084","SSTP_0000742100"
"1085","SSTP_0000274500"
"1086","SSTP_0000905700"
"1087","SSTP_0000167200"
"1088","SSTP_0000648900"
"1089","SSTP_0000208100"
"1090","SSTP_0000221400"
"1091","SSTP_0000592800"
"1092","SSTP_0000628000"
"1093","SSTP_0001233100"
"1094","SSTP_0000347400"
"1095","SSTP_0000539000"
"1096","SSTP_0001282600"
"1097","SSTP_0001043000"
"1098","SSTP_0000557400"
"1099","SSTP_0000375100"
"1100","SSTP_0000857600"
"1101","SSTP_0000662000"
"1102","SSTP_0001098600"
"1103","SSTP_0000921000"
"1104","SSTP_0000363800"
"1105","SSTP_0000887900"
"1106","SSTP_0000791500"
"1107","SSTP_0000226200"
"1108","SSTP_0000410100"
"1109","SSTP_0000143300"
"1110","SSTP_0000612000"
"1111","SSTP_0000088400"
"1112","SSTP_0000384100"
"1113","SSTP_0001212800"
"1114","SSTP_0000226600"
"1115","SSTP_0000482600"
"1116","SSTP_0000625900"
"1117","SSTP_0000785600"
"1118","SSTP_0001247300"
"1119","SSTP_0000700100"
"1120","SSTP_0001071800"
"1121","SSTP_0000154900"
"1122","SSTP_0000818500"
"1123","SSTP_0000714350"
"1124","SSTP_0000416000"
"1125","SSTP_0000493100"
"1126","SSTP_0001148400"
"1127","SSTP_0000120600"
"1128","SSTP_0001025700"
"1129","SSTP_0000710200"
"1130","SSTP_0000856500"
"1131","SSTP_0001241700"
"1132","SSTP_0000874300"
"1133","SSTP_0000120800"
"1134","SSTP_0000413100"
"1135","SSTP_0000441200"
"1136","SSTP_0000366500"
"1137","SSTP_0000777800"
"1138","SSTP_0000205700"
"1139","SSTP_0000470800"
"1140","SSTP_0000742000"
"1141","SSTP_0000917900"
"1142","SSTP_0000032900"
"1143","SSTP_0000473500"
"1144","SSTP_0000029300"
"1145","SSTP_0000533900"
"1146","SSTP_0001061400"
"1147","SSTP_0000880700"
"1148","SSTP_0001041800"
"1149","SSTP_0000058600"
"1150","SSTP_0001021500"
"1151","SSTP_0001021100"
"1152","SSTP_0001241800"
"1153","SSTP_0000250700"
"1154","SSTP_0000384200"
"1155","SSTP_0000362700"
"1156","SSTP_0000440300"
"1157","SSTP_0000621300"
"1158","SSTP_0000054200"
"1159","SSTP_0001238300"
"1160","SSTP_0001171200"
"1161","SSTP_0000205000"
"1162","SSTP_0001237000"
"1163","SSTP_0000137800"
"1164","SSTP_0001162700"
"1165","SSTP_0000611400"
"1166","SSTP_0000001300"
"1167","SSTP_0001158500"
"1168","SSTP_0001279700"
"1169","SSTP_0001070300"
"1170","SSTP_0000635500"
"1171","SSTP_0000811900"
"1172","SSTP_0000088300"
"1173","SSTP_0000914100"
"1174","SSTP_0001128800"
"1175","SSTP_0001256900"
"1176","SSTP_0000915400"
"1177","SSTP_0000040100"
"1178","SSTP_0001014100"
"1179","SSTP_0000442800"
"1180","SSTP_0001044200"
"1181","SSTP_0001103300"
"1182","SSTP_0000900500"
"1183","SSTP_0000754550"
"1184","SSTP_0000387200"
"1185","SSTP_0001177400"
"1186","SSTP_0001030700"
"1187","SSTP_0000331800"
"1188","SSTP_0000414900"
"1189","SSTP_0001194600"
"1190","SSTP_0001144400"
"1191","SSTP_0000556300"
"1192","SSTP_0000382200"
"1193","SSTP_0000139900"
"1194","SSTP_0000702500"
"1195","SSTP_0000914500"
"1196","SSTP_0000871000"
"1197","SSTP_0001177100"
"1198","SSTP_0000678100"
"1199","SSTP_0001280400"
"1200","SSTP_0000166900"
"1201","SSTP_0000672600"
"1202","SSTP_0000401400"
"1203","SSTP_0000592000"
"1204","SSTP_0000012200"
"1205","SSTP_0001183000"
"1206","SSTP_0000526900"
"1207","SSTP_0001229900"
"1208","SSTP_0000530600"
"1209","SSTP_0000526200"
"1210","SSTP_0000957600"
"1211","SSTP_0000659900"
"1212","SSTP_0000879800"
"1213","SSTP_0001017700"
"1214","SSTP_0000526000"
"1215","SSTP_0000158500"
"1216","SSTP_0000723200"
"1217","SSTP_0000678300"
"1218","SSTP_0001204600"
"1219","SSTP_0000738300"
"1220","SSTP_0000734600"
"1221","SSTP_0000754600"
"1222","SSTP_0000474400"
"1223","SSTP_0001191200"
"1224","SSTP_0000409900"
"1225","SSTP_0000617900"
"1226","SSTP_0000922200"
"1227","SSTP_0000060700"
"1228","SSTP_0000738200"
"1229","SSTP_0000912900"
"1230","SSTP_0000735100"
"1231","SSTP_0000263900"
"1232","SSTP_0000787100"
"1233","SSTP_0000737100"
"1234","SSTP_0000564700"
"1235","SSTP_0001119600"
"1236","SSTP_0000796600"
"1237","SSTP_0000772200"
"1238","SSTP_0000159400"
"1239","SSTP_0000114200"
"1240","SSTP_0000601700"
"1241","SSTP_0001254600"
"1242","SSTP_0000728200"
"1243","SSTP_0000623400"
"1244","SSTP_0001188900"
"1245","SSTP_0000865100"
"1246","SSTP_0000193800"
"1247","SSTP_0000102900"
"1248","SSTP_0000039900"
"1249","SSTP_0000194800"
"1250","SSTP_0001063900"
"1251","SSTP_0000579500"
"1252","SSTP_0000718000"
"1253","SSTP_0000844200"
"1254","SSTP_0000135700"
"1255","SSTP_0000115600"
"1256","SSTP_0001258000"
"1257","SSTP_0000627800"
"1258","SSTP_0000829600"
"1259","SSTP_0000063400"
"1260","SSTP_0000491400"
"1261","SSTP_0000772500"
"1262","SSTP_0000036700"
"1263","SSTP_0000483700"
"1264","SSTP_0000824000"
"1265","SSTP_0000086900"
"1266","SSTP_0000598200"
"1267","SSTP_0000612100"
"1268","SSTP_0000839600"
"1269","SSTP_0000237600"
"1270","SSTP_0001052700"
"1271","SSTP_0000559900"
"1272","SSTP_0000159600"
"1273","SSTP_0001074600"
"1274","SSTP_0001167700"
"1275","SSTP_0000348500"
"1276","SSTP_0001090200"
"1277","SSTP_0001037000"
"1278","SSTP_0000995200"
"1279","SSTP_0000202000"
"1280","SSTP_0000230700"
"1281","SSTP_0001264900"
"1282","SSTP_0001221900"
"1283","SSTP_0000164200"
"1284","SSTP_0000413300"
"1285","SSTP_0000250100"
"1286","SSTP_0000855600"
"1287","SSTP_0000705400"
"1288","SSTP_0000497000"
"1289","SSTP_0000113700"
"1290","SSTP_0000746300"
"1291","SSTP_0000474700"
"1292","SSTP_0000048700"
"1293","SSTP_0000869800"
"1294","SSTP_0001055800"
"1295","SSTP_0000647700"
"1296","SSTP_0000745000"
"1297","SSTP_0001042300"
"1298","SSTP_0000276600"
"1299","SSTP_0000096600"
"1300","SSTP_0000495800"
"1301","SSTP_0001234300"
"1302","SSTP_0000650500"
"1303","SSTP_0000715500"
"1304","SSTP_0000274800"
"1305","SSTP_0000660300"
"1306","SSTP_0001021600"
"1307","SSTP_0000851400"
"1308","SSTP_0000448700"
"1309","SSTP_0000438600"
