"","geneID"
"1000","SRAE_2000509000"
"1001","SRAE_1000290500"
"1002","SRAE_2000494600"
"1003","SRAE_1000196300"
"1004","SRAE_2000311200"
"1005","SRAE_2000463100"
"1006","SRAE_0000023600"
"1007","SRAE_X000228400"
"1008","SRAE_2000157300"
"1009","SRAE_1000114900"
"1010","SRAE_2000120500"
"1011","SRAE_X000006700"
"1012","SRAE_1000345400"
"1013","SRAE_X000200900"
"1014","SRAE_1000317100"
"1015","SRAE_2000351500"
"1016","SRAE_2000392200"
"1017","SRAE_2000224000"
"1018","SRAE_1000316700"
"1019","SRAE_1000334900"
"1020","SRAE_2000362800"
"1021","SRAE_X000122000"
"1022","SRAE_X000137500"
"1023","SRAE_X000042600"
"1024","SRAE_2000082100"
"1025","SRAE_1000072600"
"1026","SRAE_2000480300"
"1027","SRAE_1000002100"
"1028","SRAE_1000265700"
"1029","SRAE_X000022900"
"1030","SRAE_X000244300"
"1031","SRAE_2000150400"
"1032","SRAE_2000412100"
"1033","SRAE_1000073000"
"1034","SRAE_1000124500"
"1035","SRAE_0000015600"
"1036","SRAE_1000293500"
"1037","SRAE_2000424900"
"1038","SRAE_2000064100"
"1039","SRAE_2000493900"
"1040","SRAE_2000434600"
"1041","SRAE_2000321800"
"1042","SRAE_1000305100"
"1043","SRAE_1000265000"
"1044","SRAE_1000291100"
"1045","SRAE_X000128400"
"1046","SRAE_2000459700"
"1047","SRAE_2000363200"
"1048","SRAE_2000246100"
"1049","SRAE_X000120000"
"1050","SRAE_X000192900"
"1051","SRAE_2000504400"
"1052","SRAE_2000451200"
"1053","SRAE_2000434200"
"1054","SRAE_2000480900"
"1055","SRAE_1000340400"
"1056","SRAE_2000023766"
"1057","SRAE_2000375000"
"1058","SRAE_2000407900"
"1059","SRAE_X000113200"
"1060","SRAE_X000062900"
"1061","SRAE_2000416300"
"1062","SRAE_X000145400"
"1063","SRAE_0000001900"
"1064","SRAE_X000085900"
"1065","SRAE_1000202300"
"1066","SRAE_X000203400"
"1067","SRAE_2000036600"
"1068","SRAE_X000061800"
"1069","SRAE_0000003000"
"1070","SRAE_2000340800"
"1071","SRAE_X000206400"
"1072","SRAE_2000001700"
"1073","SRAE_2000284400"
"1074","SRAE_2000093400"
"1075","SRAE_2000300600"
"1076","SRAE_0000003200"
"1077","SRAE_2000410400"
"1078","SRAE_1000225400"
"1079","SRAE_1000177100"
"1080","SRAE_1000056300"
"1081","SRAE_1000061200"
"1082","SRAE_2000518600"
"1083","SRAE_X000190400"
"1084","SRAE_1000163200"
"1085","SRAE_X000063500"
"1086","SRAE_2000003100"
"1087","SRAE_0000012200"
"1088","SRAE_0000003700"
"1089","SRAE_1000237200"
"1090","SRAE_2000003700"
"1091","SRAE_2000362900"
"1092","SRAE_X000203500"
"1093","SRAE_2000286800"
"1094","SRAE_X000040300"
"1095","SRAE_1000293600"
"1096","SRAE_1000120200"
"1097","SRAE_1000043700"
"1098","SRAE_2000523800"
"1099","SRAE_2000000900"
"1100","SRAE_0000015200"
"1101","SRAE_X000206800"
"1102","SRAE_X000064500"
"1103","SRAE_X000108500"
"1104","SRAE_1000179300"
"1105","SRAE_X000211200"
"1106","SRAE_2000086900"
"1107","SRAE_2000387400"
"1108","SRAE_0000008900"
"1109","SRAE_1000287700"
"1110","SRAE_X000161000"
"1111","SRAE_X000094100"
"1112","SRAE_2000409900"
"1113","SRAE_X000245000"
"1114","SRAE_1000240600"
"1115","SRAE_2000482200"
"1116","SRAE_X000039400"
"1117","SRAE_X000070200"
"1118","SRAE_2000064600"
"1119","SRAE_2000096100"
"1120","SRAE_2000459400"
"1121","SRAE_0000042100"
"1122","SRAE_2000004900"
"1123","SRAE_X000175700"
"1124","SRAE_X000204300"
"1125","SRAE_2000330300"
"1126","SRAE_1000088700"
"1127","SRAE_X000179000"
"1128","SRAE_2000485500"
"1129","SRAE_2000350200"
"1130","SRAE_X000022700"
"1131","SRAE_1000194800"
"1132","SRAE_0000031000"
"1133","SRAE_X000197810"
"1134","SRAE_X000245800"
"1135","SRAE_2000486200"
"1136","SRAE_2000266800"
"1137","SRAE_1000046100"
"1138","SRAE_X000177700"
"1139","SRAE_2000433900"
"1140","SRAE_1000352400"
"1141","SRAE_1000036500"
"1142","SRAE_X000155000"
"1143","SRAE_2000513200"
"1144","SRAE_2000461510"
"1145","SRAE_X000226700"
"1146","SRAE_1000115200"
"1147","SRAE_2000227400"
"1148","SRAE_1000106200"
"1149","SRAE_2000103500"
"1150","SRAE_2000053800"
"1151","SRAE_1000195100"
"1152","SRAE_X000086300"
"1153","SRAE_1000296300"
"1154","SRAE_1000249100"
"1155","SRAE_2000470900"
"1156","SRAE_X000138900"
"1157","SRAE_2000505600"
"1158","SRAE_2000160600"
"1159","SRAE_0000062300"
"1160","SRAE_X000075900"
"1161","SRAE_X000179100"
"1162","SRAE_1000332600"
"1163","SRAE_2000240000"
"1164","SRAE_2000059200"
"1165","SRAE_1000061700"
"1166","SRAE_2000151500"
"1167","SRAE_X000060400"
"1168","SRAE_2000298500"
"1169","SRAE_2000243200"
"1170","SRAE_1000330100"
"1171","SRAE_X000123400"
"1172","SRAE_X000103600"
"1173","SRAE_2000410900"
"1174","SRAE_1000072000"
"1175","SRAE_1000291900"
"1176","SRAE_1000066600"
"1177","SRAE_X000084600"
"1178","SRAE_2000279900"
"1179","SRAE_X000123300"
"1180","SRAE_1000025000"
"1181","SRAE_2000074300"
"1182","SRAE_2000300300"
"1183","SRAE_X000171800"
"1184","SRAE_2000425700"
"1185","SRAE_2000052100"
"1186","SRAE_X000172400"
"1187","SRAE_2000289100"
"1188","SRAE_X000138300"
"1189","SRAE_2000211800"
"1190","SRAE_1000199100"
"1191","SRAE_1000249400"
"1192","SRAE_2000453300"
"1193","SRAE_0000000200"
"1194","SRAE_2000395800"
"1195","SRAE_X000043900"
"1196","SRAE_X000105600"
"1197","SRAE_2000389000"
"1198","SRAE_2000427800"
"1199","SRAE_1000243100"
"1200","SRAE_X000003300"
"1201","SRAE_2000397300"
"1202","SRAE_X000089800"
"1203","SRAE_2000181500"
"1204","SRAE_2000077600"
"1205","SRAE_1000214800"
"1206","SRAE_2000176800"
"1207","SRAE_2000038300"
"1208","SRAE_2000074500"
"1209","SRAE_1000357000"
"1210","SRAE_0000009100"
"1211","SRAE_X000151000"
"1212","SRAE_2000510500"
"1213","SRAE_2000062900"
"1214","SRAE_2000112400"
"1215","SRAE_2000408900"
"1216","SRAE_1000088600"
"1217","SRAE_X000038000"
"1218","SRAE_2000322000"
"1219","SRAE_2000158200"
"1220","SRAE_0000026400"
"1221","SRAE_1000275800"
"1222","SRAE_2000105100"
"1223","SRAE_2000452100"
"1224","SRAE_2000109800"
"1225","SRAE_X000031800"
"1226","SRAE_2000159500"
"1227","SRAE_X000055700"
"1228","SRAE_2000421700"
"1229","SRAE_2000078600"
"1230","SRAE_X000121300"
"1231","SRAE_0000045500"
"1232","SRAE_2000420500"
"1233","SRAE_X000145800"
"1234","SRAE_X000029100"
"1235","SRAE_2000425650"
"1236","SRAE_2000428700"
"1237","SRAE_2000309100"
"1238","SRAE_1000284700"
"1239","SRAE_2000228100"
"1240","SRAE_1000301100"
"1241","SRAE_2000356900"
"1242","SRAE_1000326800"
"1243","SRAE_X000099000"
"1244","SRAE_1000011600"
"1245","SRAE_1000285900"
"1246","SRAE_2000453700"
